xml_out_path,hash,reward
mjcf_model\2024-03-15_20-10-07\xmlrobot_25_symm.xml,7c76e628a625c1e9809e5c494491b38bc5bf6ab5269acd10261fc34e16ede774,0.21435438002695506
mjcf_model\2024-03-15_20-10-07\xmlrobot_26_symm.xml,d24b093e60233fabf59dd9aa32c4e6c7d35f76147b9a320a2350204d86f3891c,0.8035075300107735
mjcf_model\2024-03-15_20-10-07\xmlrobot_27_symm.xml,3a9f11a7264cab32a667766a5f2c1171dc96162dd25cd906ba9e39c4467f488a,0.9592073809249919
mjcf_model\2024-03-15_20-10-07\xmlrobot_28_symm.xml,25a9d90421590fd51848458964a3a7482f2dec1a225c6a1127a19c4437dbd0c8,0.786330367044783
mjcf_model\2024-03-15_20-10-07\xmlrobot_29_symm.xml,1152e845b19679bd66d370689d1f87aa3b6207e973bf5be2fe4301d47282ca9f,0.5303077816768436
mjcf_model\2024-03-15_20-10-07\xmlrobot_30_symm.xml,ae3ad5b658d6fc89b7e5acddffcf1091ba0b16a6bb5fe7c252b608abe6f4eb65,0.5597662004965391
mjcf_model\2024-03-15_20-10-07\xmlrobot_31_symm.xml,45af6bd476961ac9e5b8d64e9a98f5a07862c0b991c7443e45dba22187a50314,0.7114813186540944
mjcf_model\2024-03-15_20-10-07\xmlrobot_32_symm.xml,525b90bde29eae2b145f4b6588fd8a331afd40a04be671cf89f720c0e4a7cd90,0.4197139887495226
mjcf_model\2024-03-15_20-10-07\xmlrobot_33_symm.xml,661a5f1814fd0db8ae109b012ab1eb6268e366a09b8a135b9f4f133639a18e85,0.8401948409158517
mjcf_model\2024-03-15_20-10-07\xmlrobot_35_symm.xml,406c7250793adf51d5be6e962cabe5064b0c1ba59ad1f6a89782a951a9436d9f,0.042572598093182146
mjcf_model\2024-03-15_20-10-07\xmlrobot_36_symm.xml,34c665c9bdeb69b07cd65dbee9cab45741058971cdb7090821af7af9d65c2e1d,0.3353072742633376
mjcf_model\2024-03-15_20-10-07\xmlrobot_37_symm.xml,9cdb5f41becc271c20063d557a2ede76a2498f9cd827e0f14f63b58dbe7b3c16,0.6445813952977536
mjcf_model\2024-03-15_20-10-07\xmlrobot_38_symm.xml,5e8d1f219190527f191fb4cd06583e2791ef543fc0778507ecc3d157f7b4aeeb,0.5274570250754103
mjcf_model\2024-03-15_20-10-07\xmlrobot_39_symm.xml,cc46b9b97fc40fdc92f4c1e8e034753b8f99d35e72ec2adecb851f381cab2833,0.5552808528928136
mjcf_model\2024-03-15_20-10-07\xmlrobot_40_symm.xml,fe9fd182a77db745b4a56dc67d2f8fdd8939c1d706d7842c6be3b1b7d51faeef,0.12124263434760063
mjcf_model\2024-03-15_20-10-07\xmlrobot_42_symm.xml,3718a5a1c0ca6824313e0dcbca847a5c910c867a5b387e14e0147e0a7f195124,0.13752399881507849
mjcf_model\2024-03-15_20-10-07\xmlrobot_44_symm.xml,3371a794d63fcfd3049cb442fbe2512f711fbdee2fddd4d4e8a4d0243d541df9,0.1366183874868705
mjcf_model\2024-03-15_20-10-07\xmlrobot_45_symm.xml,a4a3724e4f67d93ebcfb7a81c442f61dbad7cd89da5764eed88bcfe06400a50d,0.25952543285266916
mjcf_model\2024-03-15_20-10-07\xmlrobot_46_symm.xml,5b7e4f7c52395485a154802ced5d5a526f23aa97db9768c0a33b797c6e1aa54a,0.7431802592947028
mjcf_model\2024-03-15_20-10-07\xmlrobot_47_symm.xml,4a72a547733fb02a700ebddc40bf8ce75d8d67255e2f0cf5dec89c6bf8922cf3,0.12195424282068867
mjcf_model\2024-03-15_20-10-07\xmlrobot_48_symm.xml,55f84a007cd8d10c1ea42a9ae8f5f72d75e2bceba4e935984f6e63dd15366fb1,0.6370428354155944
mjcf_model\2024-03-15_20-10-07\xmlrobot_49_symm.xml,e3f3f063bc26e588745c1c837e82a5b092006b96cf151891095d878db2a91884,0.8426357575814195
mjcf_model\2024-03-15_20-10-07\xmlrobot_50_symm.xml,e716d1bc71625e9f87c60667f30f65bf3cf8e9efeef066cafa820672437da68e,0.3433246086678997
mjcf_model\2024-03-15_20-10-07\xmlrobot_51_symm.xml,4c37ab58087b26292cd5acfae1388137bc06732340913e9e3788c3201436026b,0.68003754855546
mjcf_model\2024-03-15_20-10-07\xmlrobot_52_symm.xml,0aa428fef3439e1fa868738ae707afd1d78f27489c3ee220708cecf5cfc6be53,0.4808514131131334
mjcf_model\2024-03-15_20-10-07\xmlrobot_53_symm.xml,0238ecfbd77440de02cf8fa21aa10098d531bfbf667fd9a774e36212acf9517c,0.992529388274693
mjcf_model\2024-03-15_20-10-07\xmlrobot_55_symm.xml,b631767f9699645095fe621cdd64613d3adebf7eea8abede171c6a70a01369f6,0.5095130522147228
mjcf_model\2024-03-15_20-10-07\xmlrobot_56_symm.xml,190389f12423a9533ee69f9248f0e8225a97583d8db8ee83b5a33e568c27e291,0.3007369063295934
mjcf_model\2024-03-15_20-10-07\xmlrobot_60_symm.xml,e1a34df57cb6d4475f2f6ba051a158d8bb128174945d0f71d65942ba969407dc,0.8688519154087934
mjcf_model\2024-03-15_20-10-07\xmlrobot_61_symm.xml,310abd89135364cebb3d22fc227303e7ab646ab45278f30b31a59dc7240459e6,0.2628077308320884
mjcf_model\2024-03-15_20-10-07\xmlrobot_62_symm.xml,4e4cf6c09efc773ed44a31e61d467d5b6f93134d69678900153b41868625a957,0.26719032558647926
mjcf_model\2024-03-15_20-10-07\xmlrobot_63_symm.xml,6c9c961fd19871c03f9cf98d728e52bf8139e14217d05b277b2f559e4afcfc9b,0.16405019925420994
mjcf_model\2024-03-15_20-10-07\xmlrobot_64_symm.xml,3e65b018f7e3bd65d4e386b7664bacff04fecbd6976a316e2e9bf17ef9cadc46,0.6998089843398825
mjcf_model\2024-03-15_20-10-07\xmlrobot_65_symm.xml,2ca5b6a62823d6e2e4fa6d0776f795d53434c62bda81c83aea1aa2ef7f9f6594,0.8143495277644139
mjcf_model\2024-03-15_20-10-07\xmlrobot_66_symm.xml,396dab1131d3b724cd0c00162baabcc0a90199ea8879eba19a77f37307c8e0ab,0.7834965974189476
mjcf_model\2024-03-15_20-10-07\xmlrobot_67_symm.xml,8a948f43441d39538311fc19a0367818c22f13a0facce5d2f7177b59526fcf41,0.11891096626630027
